CÌ_digo.do.MunicÌ_pio,MunicÌ_pio,Estado,Ano.de.ReferÌ»ncia,Prestadores,ServiÌ_os,IN015_AE...Ìçndice.de.coleta.de.esgoto..percentual.,IN016_AE...Ìçndice.de.tratamento.de.esgoto..percentual.,IN021_AE...ExtensÌ£o.da.rede.de.esgoto.por.ligaÌ_Ì£o..m.lig.,IN024_AE...Ìçndice.de.atendimento.urbano.de.esgoto.referido.aos.municÌ_pios.atendidos.com.ÌÁgua..percentual.,indiceDeEsgotoTratadoReferidoAguaConsumidaPercentual,IN047_AE...Ìçndice.de.atendimento.urbano.de.esgoto.referido.aos.municÌ_pios.atendidos.com.esgoto..percentual.,IN056_AE...Ìçndice.de.atendimento.total.de.esgoto.referido.aos.municÌ_pios.atendidos.com.ÌÁgua..percentual.,IN059_AE...Ìçndice.de.consumo.de.energia.elÌ©trica.em.sistemas.de.esgotamento.sanitÌÁrio..kWh.m..,GEOCODIGO
261010,Palmeirina,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26101040] Prefeitura Municipal de Palmeirina - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2610103
261020,Panelas,PE,2015,[26102011] Prefeitura Municipal de Panelas - PMP; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26102040] Prefeitura Municipal de Panelas - PMP,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,10.29,100,0,100,54.45,0,2610202
261030,Paranatama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26103040] Prefeitura Municipal de Paranatama - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2610301
261040,Parnamirim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26104040] Prefeitura Municipal de Parnamirim - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2610400
261050,Passira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2610509
261080,Pedra,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2610806
261090,Pesqueira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26109040] Prefeitura Municipal de Pesqueira - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2610905
261100,PetrolÌ¢ndia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26110040] Prefeitura Municipal de PetrolÌ¢ndia - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2611002
261110,Petrolina,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26111040] Prefeitura Municipal - PM,ÌÅgua e Esgoto; Res SÌ_lidos,66.15,100,10.38,84.64,66.15,84.64,63.12,0.06,2611101
261120,PoÌ_Ì£o,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2611200
261153,Quixaba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2611533
261170,Riacho das Almas,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2611705
261200,SairÌ©,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612000
261210,Salgadinho,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612109
261220,Salgueiro,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS,ÌÅgua e Esgoto; Res SÌ_lidos,28.39,100,8.24,41.32,28.39,41.32,33.36,0.1,2612208
261230,SaloÌÁ,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de SaloÌÁ   Secretaria Municipal de Meio Ambiente - PMS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2612307
261240,SanharÌ_,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612406
261245,Santa Cruz,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612455
261247,Santa Cruz da Baixa Verde,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2612471
261250,Santa Cruz do Capibaribe,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612505
261255,Santa Filomena,PE,2015,[26125511] Prefeitura Municipal de Santa Filomena - PMSF; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26125540] PREFEITURA MUNICIPAL DE SANTA FILOMENA - PGCM,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,100,100,0,100,100,NA,2612554
261260,Santa Maria da Boa Vista,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612604
261270,Santa Maria do CambucÌÁ,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26127040] Secretaria Municipal de SaÌ_de - SMS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2612703
261280,Santa Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2612802
261300,SÌ£o Bento do Una,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2613008
261310,SÌ£o Caitano,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26131040] Prefeitura Municipal de SÌ£o Caetano - PMSC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2613107
261320,SÌ£o JoÌ£o,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2613206
261330,SÌ£o Joaquim do Monte,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26133040] MunicÌ_pio de SÌ£o Joaquim do Monte - Prefeitura - PMSJM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2613305
261350,SÌ£o JosÌ© do Belmonte,PE,2015,[26135011] Prefeitura Municipal de SÌ£o JosÌ© do Belmonte - PMSJB; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; ÌÅgua,97.38,0,3.06,95.85,0,95.85,63.84,0,2613503
261360,SÌ£o JosÌ© do Egito,PE,2015,[26136011] Prefeitura Municipal de SÌ£o JosÌ© do Egito - PMSJE; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26136040] Prefeitura Municipal de SÌ£o JosÌ© do Egito - PMSJE,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,7.67,100,0,100,65.85,1,2613602
261390,Serra Talhada,PE,2015,[26139011] Prefeitura Municipal de Serra Talhada - PMST; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; ÌÅgua,29.78,0,7.48,99.56,0,99.56,77.59,0.03,2613909
261400,Serrita,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26140040] secretaria de meio ambiente de serrita - semas,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2614006
261410,SertÌ¢nia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2614105
261430,MoreilÌ¢ndia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2614303
261440,SolidÌ£o,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2614402
261450,Surubim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2614501
261460,Tabira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2614600
261470,TacaimbÌ_,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÌÒ - PMT,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2614709
261480,Tacaratu,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2614808
261500,Taquaritinga do Norte,PE,2015,[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,20,90.45,0,90.45,83.36,NA,2615003
261510,Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2615102
261520,Terra Nova,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2615201
261540,Toritama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2615409
261560,Trindade,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2615607
261570,Triunfo,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2615706
261580,Tupanatinga,PE,2015,[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; ÌÅgua,100,0,5,97.37,0,97.37,37.8,0,2615805
261590,Tuparetama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2615904
261600,Venturosa,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2616001
261610,Verdejante,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2616100
261618,Vertente do LÌ©rio,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÌäRIO - PMVL,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2616183
261620,Vertentes,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2616209
270010,ÌÅgua Branca,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de ÌÅgua Branca - PMAB,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2700102
270030,Arapiraca,AL,2015,[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL,Esgoto; ÌÅgua,100,0,5.79,17.35,0,17.35,30.3,0,2700300
270070,Batalha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB,ÌÅgua e Esgoto; Res SÌ_lidos,26.15,76.86,22.04,37.91,20.1,37.91,26.74,0.09,2700706
270090,Belo Monte,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2700904
270120,Cacimbinhas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2701209
270160,Canapi,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2701605
270180,Carneiros,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2701803
270200,CoitÌ© do NÌ_ia,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2702009
270235,CraÌ_bas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2702355
270240,Delmiro Gouveia,AL,2015,[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg,Esgoto; ÌÅgua; Res SÌ_lidos,100,96.97,7.62,1.01,100,1.01,84.62,NA,2702405
270250,Dois Riachos,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2702504
270255,Estrela de Alagoas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2702553
270290,Girau do Ponciano,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2702900
270310,Igaci,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2703106
270330,Inhapi,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2703304
270340,JacarÌ© dos Homens,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2703403
270370,Jaramataia,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2703700
270410,Lagoa da Canoa,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2704104
270440,Major Isidoro,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2704401
270460,Maravilha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2704609
270500,Mata Grande,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2705002
270530,Minador do NegrÌ£o,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2705309
270540,MonteirÌ_polis,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2705408
270570,Olho D ÌÅGUA das Flores,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2705705
270580,Olho D ÌÅGUA do Casado,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2705804
270600,OlivenÌ_a,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2706000
270610,Ouro Branco,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2706109
270620,Palestina,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2706208
270630,Palmeira dos Ìçndios,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÌàÌÄO - SEMUR,ÌÅgua e Esgoto; Res SÌ_lidos,7.87,100,5.82,4.37,7.87,4.37,3.21,0.05,2706307
270640,PÌ£o de AÌ_Ì_car,AL,2015,[27064011] ServiÌ_o AutÌ«nomo de ÌÅgua e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua; ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2706406
270642,Pariconha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2706422
270710,Piranhas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua e Esgoto,70.23,0,11.18,51.24,0,51.24,29.32,NA,2707107
270720,PoÌ_o das Trincheiras,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2707206
270760,Quebrangulo,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua e Esgoto,71.46,100,9.86,14.66,71.46,14.66,8.26,NA,2707602
270800,Santana do Ipanema,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO,ÌÅgua e Esgoto; Res SÌ_lidos,2.76,87,115.79,7.41,2.4,7.41,4.48,0.75,2708006
270840,SÌ£o JosÌ© da Tapera,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2708402
270895,Senador Rui Palmeira,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2708956
270920,Traipu,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2709202
280010,Amparo de SÌ£o Francisco,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2800100
280020,AquidabÌ£,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2800209
280110,Canhoba,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2801108
280120,CanindÌ© de SÌ£o Francisco,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2801207
280140,Carira,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2801405
280160,Cedro de SÌ£o JoÌ£o,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2801603
280190,Cumbe,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2801900
280220,Feira Nova,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2802205
280230,Frei Paulo,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2802304
280240,Gararu,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2802403
280260,Gracho Cardoso,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2802601
280310,Itabi,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2803104
280370,Macambira,SE,2015,[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO,Esgoto; ÌÅgua,50.61,100,25.39,84.07,50.61,84.07,40.23,0.56,2803708
280420,Monte Alegre de Sergipe,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2804201
280445,Nossa Senhora Aparecida,SE,2015,[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,7.31,99.94,0,99.94,96.75,0,2804458
280450,Nossa Senhora da GlÌ_ria,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2804508
280460,Nossa Senhora das Dores,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2804607
280470,Nossa Senhora de Lourdes,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2804706
280500,Pedra Mole,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2805000
280520,PinhÌ£o,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2805208
280540,PoÌ_o Redondo,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÌàO REDONDO - PMPRE,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2805406
280550,PoÌ_o Verde,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÌàO VERDE - PMPV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2805505
280560,Porto da Folha,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2805604
280570,PropriÌÁ,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2805703
280600,RibeirÌ_polis,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2806008
280700,SÌ£o Miguel do Aleixo,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2807006
280710,SimÌ£o Dias,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e ServiÌ_os PÌ_blicos - SMOTSP,ÌÅgua e Esgoto; Res SÌ_lidos,13.07,100,8.39,13.21,13.07,13.21,6.97,0.1,2807105
280730,Telha,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2807303
280740,Tobias Barreto,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2807402
290010,AbaÌ_ra,BA,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2900108
290020,AbarÌ©,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÌàO PÌ_BLICO - SECSP,ÌÅgua e Esgoto; Res SÌ_lidos,46.4,100,12.85,63.22,46.4,63.22,33.45,0.2,2900207
290035,Adustina,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2900355
290040,ÌÅgua Fria,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2900405
290050,Ìärico Cardoso,BA,2015,[29005011] ServiÌ_o AutÌ«nomo de ÌÅgua e Esgoto - SAAE; [29005040] Prefeitura Municipal de Ìärico Cardoso - PM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2900504
290100,Amargosa,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29010040] PREFEITURA MUNICIPAL DE AMARGOSA - BA,ÌÅgua e Esgoto; Res SÌ_lidos,1.79,100,5.61,3.81,1.79,3.81,2.76,0,2901007
290115,AmÌ©rica Dourada,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29011540] PREFEITURA MUNICIPAL DE AMERICA DOURADA - PMAD,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2901155
290120,AnagÌ©,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29012040] Prefeitura Municipal de AnagÌ© - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2901205
290130,AndaraÌ_,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29013040] Prefeitura Municipal de AndaraÌ_ - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2901304
290135,Andorinha,BA,2015,[29274000] Empresa Baiana de ÌÅguas e Saneamento SA - EMBASA; [29013540] Prefeitura Municipal de Andorinha - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2901353
